,channelId,videoId,textDisplay,P_N
121,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"<a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=275"">4:35</a> - Rear Delts exercise<br><a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=384"">6:24</a> - Seated Dumbbell Shoulder PRess", 
122,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,youre just small beat it, 
123,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Yeah today I tried that one @<a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=80"">1:20</a> and WOW!!! I will do that one regularly from now on! It feels so good!!!", 
124,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"I see some BRO SCIENCE here <a href=""UCkszU2WH9gy1mb0dV-11UJg/-fgfY9DIGYjbhgHLzoDIDw""></a>", 
125,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Doing shoulder press with palms facing in at the start and ending with palms facing out at the top is the best way to do the exercise, im glad you added this in", 
126,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,does the cable lead to the &#39;tea cup&#39; inversion leading to shoulder pain? does grip matter, 
127,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,You aren&#39;t width at all ..., 
128,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"<a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=131"">2:11</a> is stupid - just hold the weights in front of the chest to not harm your elbows. I have massive shoulders by these 3 exercises which are absolute old... but i have only problems finding right shirts and so on... its always a pain in the a... and i regret it every time that i have this shoulders... when you walk on street everyone is looking at you in a not good way... so don&#39;t over do it is my recommendation. <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=307"">5:07</a> just sit on your couch, put the legs together - lean forward and rais the dumbbells... it works very good - for this 3 exercises i never used a fitnesstudio or any other things than just dumbbells and a chair or so.", 
129,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,His body looks weird...he has no chest definition...his shoulders are non existent...his biceps have weird shape...and has no back.. still giving us useless knowledge, 
130,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,I&#39;m bolo asf but I still learnt something here an will be trying it 👌, 
131,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"can see some tough work: for the muscle anatomy overlays  💯, great going", 
132,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,You could also just use kettlebells and doing later raises while keeping the kettle bell in a straight line with your arm, 
133,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Nice one 😮, 
134,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Exercises: <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=90"">1:30</a> <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=275"">4:35</a>  <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=430"">7:10</a>", 
135,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Meh, too much work for a bag of meat that will end up rotting underground", 
136,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Tren will solve your shoulder press problem, 
137,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Nice, 
138,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Jeremy, you are the best of the best, but ut I know you do not have time to read emails or replies from future trainees.  I trained privately in my teens with Franco Columbo from Italy, and twice a winner of &quot;Mr. Olympia Title.   I severely injured my patela on my left leg and both knees. right now I&#39;m unable to exercise, and I will not accept cortisone shots to my knees or my spine. I will get on with the training that was given to me when I was just asking for some kind of answers to getting rid of my  disabling pain.", 
139,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,His physique is based on illegal drugs.  lol., 
140,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Knew I was onto something with leaned over lat raises. I saw a video of Arnold SwartzaNigga doing them almost laying completely horizontal. <br>Doing a 45 degree lean over a bench, forward slightly (to get the right angle because when you&#39;re stood straight you&#39;re mostly hitting the front delt) gives a fuller ROM under tension.<br>Only limitation is you&#39;re doing them one at a time, but that&#39;s fine.", 
141,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,And the dose for 💉 ??, 
142,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Oh shut up… 💊🧪💉, 
143,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Thank you!, 
144,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Amazing advice thank you, 
145,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,I C., 
146,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,This is so informative thank you so much! I’m a woman trying to have stronger arms with hypertrophy and I’m so small it’s hard to build bigger muscles though I’m strong. I’ve been doing it wrong., 
147,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"<a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=285"">4:45</a> YUPS", 
148,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Nothing wrong with trt bro, dont lie... Atleast you&#39;re not on tren", 
149,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Why do people have to do a full lecture when giving information about training 😂, 
150,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Watch this video next to see me track down an ex-YouTube Employee and get them to reveals how to get more views in 2023<br> <a href=""https://www.youtube.com/watch?v=tMhSoMffHqg&amp;list=PL3ofSMAYh8bsWmcxENO2v5e3rLW1nzG-k&amp;index=3"">https://www.youtube.com/watch?v=tMhSoMffHqg&amp;list=PL3ofSMAYh8bsWmcxENO2v5e3rLW1nzG-k&amp;index=3&amp;ab_channel=GrowYourGamingChannel</a><br><br><br><br><br>...But watch it AFTER you&#39;ve finished watching this video because you don&#39;t want to miss any crucial info...  Oh yeah, and I don&#39;t want you to ruin my Average View Duration :D <br><br>👉 Also, want me to help you reach your first 1000 loyal subscribers? If so, check out my Four-Digit Challenge: <a href=""https://link.growyourgamingchannel.com/EFyK"">https://link.growyourgamingchannel.com/EFyK</a>", 
151,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I have 60% swipe away, 
152,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,i always post shorts 2-3am is this bad? i’m wondering if my views aren’t as good as they should be, 
153,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,The intro is copy paste to chat gpt 😂, 
154,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"He analyzed 5500k shorts only to get 27k views on his own shorts.....if you&#39;re watching this, you have been fooled😂😂😂😂", 
155,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"To the person reading this… don’t give up, keep uploading, we got this! 💪🏻", 
156,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,jonny razer, 
157,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Gotta appreciate the effort people put into finding these statistics, 
158,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I may also have tricks for you guys, 
159,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I&#39;ve done youtube for almost 6 years and still just little over 700 subs. I started doing shorts about 2 weeks ago and i noticed immediate small growth there. Now i wish i had started doing those earlier cause i have weird combination of a-hole jokes, games and movies. It&#39;s easier to show in shorts that the entertainment is kinda the main thing i aim for.", 
160,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,My short have 2.4 k veiw all time all shorts same why, 
161,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I have a short with 87% viewed vs swiped away percentage, 22 seconds average watch time, 132.5% percentage watched, and it’s been 4 months and it has 730000 views, still getting views", 
162,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Shorts really help. Keep uploading authentic content that’s interesting to watch and unique. Subs and views will come along. Be patient! 😊, 
163,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I&#39;ve just posted my first ever video - my entrepreneur journey so far! Football player &gt; 4 X brands sold &gt; now VC backed software founder. <br><br>Would love your thoughts., 
164,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,thank you for this, 
165,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,this helped me alotr ngl thanks bro, 
166,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Just trying to share my interests and enjoy the ride. If Subs come then great! If not that&#39;s cool too., 
167,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Keep making videos and don’t give up!, 
168,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,your own add was on your video LOL, 
169,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Very cool. Thank you., 
170,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Hi guys, i just started my youtube journey a week ago. I put a lot of effort to upload 2 times a day, but my videos don&#39;t pass 3 views. Could anyone give me tips on what to improve?", 
171,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I feel like this is a rather no brainer, make content that gets longer viewer duration with youtube shorts that are long in duration.  What would be incredibly valuable information is how to create a hook to maintain that view duration to the 50-60 second range.", 
172,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Had no idea you could export the data! Unreal, thanks", 
173,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I actually get more views on shorts than on my TikTok which is weird, 
174,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thank you @Marcus-Jones for such a valuable content ❤, 
175,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,All my videos are 100% avd. I get like 15 subs a short but my long shorts so dumpster juice. I can get 10k views on majority of my shorts but haven’t seen more, 
176,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,im not taking that baseball slander, 
177,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"<a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=213"">3:33</a> is that @JonnyRaZeR &#39;s youtube account? I recognize that profile picture...", 
178,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I&#39;m not monetized yet - my long form videos still need work for views but the Shorts have enabled me to at least get a descent amount of Subs. focusing on Disney content. I also learned that crossing over from Shorts to your long form vids doesn&#39;t seem to be a thing., 
179,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,We just started our YT shorts channel this weekend thanks for the tips lets hope it helps, 
180,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Killer tutorial and information. Thanks! Liked and Subscribed., 
181,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Shorts are indeed working really great for me on my second channel. I mean, I am just small content creator and I work really hard (I also use a bit of Famester, but I honestly think that is a necessity nowadays). I just give all my videos small initial dose of views and likes, and that causes them to spread literally everywhere, bringing more and more organic views day after day.", 
182,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"<a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=480"">8:00</a> not sure it makes sense from YouTube perspective. For YouTube shorter shorts are more profitable because the ads are shown in between the shorts, not during them. So if a person watches a longer short it only takes away from the scrolling time when they see the ads. Maybe I don&#39;t understand something", 
183,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I got 2.9k views on my very first shorts and after that i got barely any views on other shorts. What is the reason?, 
184,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,It‘s hard to keep grindig😅<br>Good Video!, 
185,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Great video, thanks for sharing. I still find my two most successful videos in terms of VVSA and AVD are my two lowest viewed videos. Both are over 50 seconds in length, had VVSA over 80%, and AVD of 100% or greater, and yet youtube doesnt seem to show it in feeds. It&#39;s only a very new channel, but this doesn&#39;t make sense at this point.", 
186,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,You missed the most important aspect which is the &quot;Average Viewed Percentage (AVD)&quot;, 
187,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Amazing, 
188,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I want to be in algorithm, 
189,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Every time I learn something new about this business, I feel illuminated and courage to hold on to it til the very end.<br>Thanks Marcus..", 
190,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Trust me I was stuck at 5 subscribers for over a year but I didnt Give up and now I gain Hundreds Of subscribers in each month, 
191,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I really like the shorts, when I started my channel, I wasn’t able to get views and watch hour or subs, but now I am getting many and many. Things a day", 
192,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thousands? How do I get my first 10 subscribers?😂, 
193,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,thanks man :), 
194,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I agree shorts plays a significant role in gaining subscribers. I started my YouTube channel last year and I have over 64k : <a href=""https://youtube.com/@RandomVideos2022?si=BEhyrpHfdqKv2yrs"">https://youtube.com/@RandomVideos2022?si=BEhyrpHfdqKv2yrs</a>", 
195,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,i made a short with music background and text to read and to my surprise this format isn&#39;t powerful. people don&#39;t like to read., 
196,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Can you help me to break true love your vids, 
197,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,This information was much needed. Thanks a ton man! I guess this shorts channel is just too new for me to see the improvements that I want. Time to make more videos &amp; post consistently! 👍🏼, 
198,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,The fun part is getting a lot of girlfriends lol 🤣🤣🤣🤣, 
199,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Hey! First Time Commenter here,<br>just wanted to say how interesting it was that you were able to get<br>Johnny RaZer&#39;s analytics for this, do you still think with the way his channel is now<br>the rules still apply?", 
200,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The Rock the real rangatira, 
201,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I’m sick of fake wrestling 😂😂😂, 
202,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Cody former AEW TNT Télévision Champion 🤣🤣🤣, 
203,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"If this isn&#39;t a &#39;swerve&#39;, I think you can salvage it by having Rock acknowledge that it isn&#39;t what the fans want, turn it into a triple threat, have Rock turn heel and side with Roman during the match but Cody overcomes the odds, possibly with the help of Jey and Knight taking out Jimmy and Solo.<br><br>But it still needs Dwayne to stick around for a while to finish the Bloodline story.", 
204,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Rockys back let&#39;s go and it&#39;s better if he were to face imagine having to work for it and finishing the story beating a star born to be the story, 
205,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,THEY SHUT DOWN THE DISLIKES, 
206,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,👎👎, 
207,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"When Fast and Furious fails so hard, your own cast members hate your guts, the DC movies are a complete flop with Black Adam and not wanting to cameo in Shazam, begging donations with Oprah Winfrey for the Maui disaster, and now trying to save face of the WWE after the whole Vince McMahon scandal by pushing aside Cody Rhodes in WrestleMania. Lots of shenanigans going on lately", 
208,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Cody does not belong in the ring with all that star power, WrestleMania Main event is for the GOATS and Cody is not on that level, thanks WWE for changing the main event to the rock vs Roman", 
209,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Champion 🏆 roman reign, 
210,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Rocky, don&#39;t steal Cody&#39;s story", 
211,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"The emotion on Cody&#39;s face shows everything, he gave everything he got &amp; he gets nothing in return. 😢", 
212,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Wish Cody had taken council/advice from Jim Cornette instead!, 
213,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The problem with finish the story. Is its over when the story is finished. <br><br>Cody knows that., 
214,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"this is bullcrap, plain and simple.", 
215,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Rock, please go back to your rocking chair.  Give someone else a chance.", 
216,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,John cena was right about the rock, 
217,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"I want them to do this with roman and rock at elimination but instead of rock losing he wins and goes heel and takes over the bloodline making the cooperate bloodline. There to screw over the baby faces of current wwe like cody. Cooperate bloodline goal is to make sure no one, ever finishes their story. Bringing in a new attitude era. Then cody can make a promo after the rock heel turn to say that he was tricked by the rock, getting him even more over. If there is someone who can take over vince the boss heel gimmick as cooperate rock its dwayne. With paul haymen pledging loyal to the rock instead of roman turning roman face in process with the bloodline turning their back on him for the rock. The Cooperate tribal cheif with heyman the cooperate wise man. They can even build it up like the rock is gonna do the right think and lose to roman at elimination chamber like cody supports wants,  then does the same like he did  in his first cooperate turn with nick being in on it ringing the bell in turn cheating roman out of the belt with sharpshooter false tap out.", 
218,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Welcome back the rock, 
219,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Hueys, 
220,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"this is awesome, the most over used chant in wrestling today. what was so awesome about 2 guys in the ring looking at each other?", 
221,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Fake crowd noise at the end. Is there any live videos from the arena recorded by fan’s in want to hear what they’re really chanting., 
222,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"<a href=""https://www.youtube.com/watch?v=58PpN0_VzQg&amp;t=935"">15:35</a> when you work hard for the project and TL takes the credit", 
223,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"This is the first time I&#39;ve seen the majority of the WWE crowd happy and excited and the majority of the internet pissed at their excitement and happiness.<br><br>Rock becomes Tribal Chief at WM40, Cody becomes WWE Undisputed Champ at SummerSlam or some big PLE/PPV. Roman gets to reign (no pun intended) long enough to not have that record challenged for at least another 20 - 30 years.", 
224,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Roman gonna beat him silly this is not the movie world 😂, 
225,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,When was the Last time the Rock did something that had a really good impact on the Business and was not serving his own goals <br><br>Is he so desperate to have another big Moment in Wrestling because all of his Movies and tv things are very bad?<br><br><br>What he now does will make him the modern Hulk Hogan instead of beeing memoried as „The Great One“, 
226,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,We Want Cody, 
227,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Boo!, 
228,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,We Want Rock, 
229,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I was just about watch wrestling again after 10yts then I find out the rock is back and watched him walk in and I&#39;m like okay il be back in 10yrs when he&#39;s gone, 
230,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,This match is 4 years too late yeah The Rock comes back to do nothing but promote USFL. Bet if he was promoting USFL we wouldn&#39;t seen him. And what&#39;s he going to do fight Roman for the title 🤦🏾‍♂️why...... the rock will defend it less times than Roman. Love the Rock always been the rock fan since 98 but I could&#39;ve been excited 4 years ago for this match when Roman didn&#39;t need help to win, 
231,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,RIP Seth Rollins.  That was cold blooded, 
232,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,The Tribal Chief Head of the Table Roman Reigns Have to Renew The Bloodline Before He Leaves WWE After WrestleMania 40, 
233,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Cody might take Rollins at wrestlemania, 
234,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,I don’t Think so, 
235,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,8/2/2024 Currently 665k dislikes  and 114k likes and rate of 1.6/5 for those who want to know, 
236,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Relax guys it will happen this way: The Rock will face Roman, but not for the title. They will face for &quot;Tribal Chief&quot;. Rock wins and the bloodline will leave Roman. Then, Cody will wrestle Roman without the bloodline and Cody wins the title.<br><br>So both, The bloodline Story and Cody&#39;s story can be finished without anyone beeing screwed", 
237,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Concrete proof that the rock is not more than 6’3, 
238,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,657 thousand dislikes and still growing up😂<br>You all can see the hurt in cody’s eyes from this shty scenario! And what the heck rock? Why even accept to be the breaker of someone dream!, 
239,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Boycott wrestlemania!, 
240,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Bro roman is 10 times mean, 
241,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Rock whispered “you’re still a midcarder to me”, 
242,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"They say it makes no sense for The Rock to get involved in this fight, but does it make sense for Cody to get involved in The Rock vs Roman fight?", 
243,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,We want Cody!!, 
244,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Answer me one thing, if the fight is supposed to make sense why would Cody Rhodes vs Roman vs rock make sense then? Or Cody vs Roman? this story with rock has been built since 2015", 
245,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,Ba ba ba borrrriiinnggg, 
246,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Tomorrow morning at the WrestleMania 40 Press Conference, I love to hear the cheers and boos in Sin City. 🇵🇭", 
247,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,"Nobody understands the storyline, Cody will be the unified champ taking Seth Rollins belt then roman after Roman breaks hogan&#39;s title reign record", 
248,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,They’re just booking this backwards to me. Cody won the Royal Rumble he should be challenging Roman for title not The Rock. I feel bad for Cody being treated as an afterthought with this situation., 
249,UCJ5v_MCY6GNUBTO8-D3XoAg,58PpN0_VzQg,How to fix the main event at WrestleMania.<br>Step one: make the rock and reigns match at elimination chamber and make it for the title of tribal chief and get the rock to beat reigns which causes him to start loosing his mind and attacking everyone  and creates enemies.<br>Step 2: make the main event at WrestleMania Cody vs reigns have it be a 1 hour no DQ iron man match which solo constantly interferes with then the rock comes out and attacks solo and takes him out  of the picture for a fair match, 
250,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Is anyone listening in 2024? 😭💘, 
251,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,My brain rn be like:<br>👁️👄👁️AHAH OLIVIAAA, 
252,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"I hope you&#39;re happy, but don&#39;t be happier !!", 
253,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"This song really have meaning, remind me of aomeone in my past. And make me sad again and again", 
254,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,❤, 
255,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"I will always be waiting , i know i messed it up the first time but i was scared but know u never left my heart and never will ..... (you won&#39;t probably even see this , sad thing is this comment is probably the closest you would know how much i love you😅)", 
256,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,And i think this video designer felt the same as her, 
257,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,And i think this video designer felt the same as her, 
258,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I can&#39;t fathom what she felt while singing this song she was so happy and sad at the same time.i feel like I&#39;m...selfish, 
259,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I selfish i know:/, 
260,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,How old are you????, 
261,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,lloro, 
262,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,amassou cria, 
263,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Jangan menjadi nada dering untuk dia yang mode hening!, 
264,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This song s not for sigma, 
265,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,What the heck she fr thought she was a swifty but girrrl you are seriously NOT a swifty, 
266,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,This song makes me cry 😭😔 i love you olivia ❤❤❤, 
267,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Nice on ban, 
268,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I was sad at first but after hearing this song I calmed down, 
269,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Мощно!, 
270,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I can fix her, 
271,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I hate this song, 
272,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,I hatr this song, 
273,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Ima dude. Why do I like this song 😭, 
274,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Love song ❤ favorit song ❤, 
275,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"Хоч і банальна тема пісні, але текст красивий👍", 
276,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"<a href=""https://www.youtube.com/watch?v=ZQFmRXgeR-s&amp;t=88"">1:28</a>", 
277,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,"<a href=""https://www.youtube.com/watch?v=ZQFmRXgeR-s&amp;t=87"">1:27</a>", 
278,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,anyone 2025?, 
279,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,She isn’t a teen, 
280,UCxE5jEls-T0QtlTHT8lI1lw,ZQFmRXgeR-s,Anyone 2024 ?, 
