,channelId,videoId,textDisplay,Prediction
245,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Exercises: <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=90"">1:30</a> <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=275"">4:35</a>  <a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=430"">7:10</a>", 
246,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Meh, too much work for a bag of meat that will end up rotting underground", 
247,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Tren will solve your shoulder press problem, 
248,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Nice, 
249,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Jeremy, you are the best of the best, but ut I know you do not have time to read emails or replies from future trainees.  I trained privately in my teens with Franco Columbo from Italy, and twice a winner of &quot;Mr. Olympia Title.   I severely injured my patela on my left leg and both knees. right now I&#39;m unable to exercise, and I will not accept cortisone shots to my knees or my spine. I will get on with the training that was given to me when I was just asking for some kind of answers to getting rid of my  disabling pain.", 
250,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,His physique is based on illegal drugs.  lol., 
251,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Knew I was onto something with leaned over lat raises. I saw a video of Arnold SwartzaNigga doing them almost laying completely horizontal. <br>Doing a 45 degree lean over a bench, forward slightly (to get the right angle because when you&#39;re stood straight you&#39;re mostly hitting the front delt) gives a fuller ROM under tension.<br>Only limitation is you&#39;re doing them one at a time, but that&#39;s fine.", 
252,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,And the dose for 💉 ??, 
253,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Oh shut up… 💊🧪💉, 
254,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Thank you!, 
255,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Amazing advice thank you, 
256,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,I C., 
257,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,This is so informative thank you so much! I’m a woman trying to have stronger arms with hypertrophy and I’m so small it’s hard to build bigger muscles though I’m strong. I’ve been doing it wrong., 
258,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"<a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=285"">4:45</a> YUPS", 
259,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Nothing wrong with trt bro, dont lie... Atleast you&#39;re not on tren", 
260,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Why do people have to do a full lecture when giving information about training 😂, 
261,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Tx for this. Have been struggling to figure out my felt issues. Front two and back one are good, it&#39;s the third one that&#39;s funky. Tried your exercise and could not only feel it targeting the muscle, but also found a weak spot I struggle to train from old injuries. Going to build on this and see what happens ❤", 
262,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,That and some good gear.  Stupid, 
263,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,JUST THANKS FOR THE FACT THAT YOU ARE NOT JUST SHOWING SOMEONE ELS BODY BY PICTURES AND NARRORATION, 
264,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Thnx bro, 
265,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"With Lateral raises using dumbbells I run the rack, I rep each weight until I hit form breakdown, drop the weight and repeat and then with like 4kg hit and isometric hold for as long as possible mid rep and then rep until I can&#39;t anymore. That technique definitely changed my shoulders.", 
266,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Oh wow, didn&#39;t know you were a Filipino! How are you kabayan? Awesome channel! WOW! 6-million :) Sub&#39;d!", 
267,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Thank you for this great content! Here&#39;s to our physique goals this 2024!, 
268,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Great video my dude, 
269,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,The editing is crazy good, 
270,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,i mean you could also join like a wrestling club for adults  cause that shit blew my shoulders up in like a month, 
271,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,i love you, 
272,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Are you going to do chest, legs, back versions of these videos. 🔥", 
273,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,this guy has the same phisique as me just abs, 
274,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"I had just come to the same conclusion about seated overhead presses. After trying a shoulder mobility exercise I saw on Youtube. Stand with back against a wall with heels, butt, back and head touching the wall. Put your arms up in position for overhead press with elbows touching wall and see how close you can bring your hands back towards the wall while keeping everything touching as before. I could only get my right wrist back to about 6 inches form the wall and my left was even worse, about 8 inches so that&#39;s about the angle I need to do seated OHP. No wonder whenever I tried to do standing overhead barbell presses I felt like I was leaning way back, arching my back and looking at the ceiling to keep my balance", 
275,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Experience = the best teacher, 
276,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Can we do lateral raises alternately right and left?  (because I only have 1 dumbbell) 🙏, 
277,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,How many kg is the load for the lateral raise? 🙏, 
278,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Not to be rude, bro your physique would&#39;ve been 10 times ( better )with the steroids you know😂.", 
279,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Don&#39;t do this. Protect your rotator cuffs. Do dips.   You&#39;re welcome., 
280,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"direction of muscle fiber parallel to   the move direction, great idea, it&#39;s like material strength.", 
281,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,anyone clowning on this dude is either on a cycle as a teenager or just a bumass twig, 
282,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Actually i have cicked on this video mistakenly, without rrading title and looking thumbnail carefully. I thought it&#39;s about neck thickness. I naturally have broad shoulders but really good informationActually i have cicked on this video mistakenly, without rrading title and looking thumbnail carefully. I thought it&#39;s about neck thickness. I naturally have broad shoulders but really good information.", 
283,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Good stuff, 
284,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,this guy does his research on a bench eh?, 
285,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,when I had a PT he put me on a workout that included ALL of these and my shoulder DID blow up, 
286,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Ben Pakulski has some GREAT videos about the &quot;strength curve&quot;., 
287,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"🎯 Key Takeaways for quick navigation:<br><br><a href=""https://www.youtube.com/watch?v=ufrFCjERMDc"">00:00</a> 🏢 <b>Munger warns of US commercial property storm due to bad loans.</b><br><a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=73"">01:13</a> 🌆 <b>Downtown areas globally will face challenges with different property owners.</b><br><a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=83"">01:23</a> 💰 <b>Real estate values depend on borrowing, impacting lenders and operators.</b><br><a href=""https://www.youtube.com/watch?v=ufrFCjERMDc&amp;t=164"">02:44</a> 📉 <b>Rising interest rates affect borrowers, potentially leading to property handovers.</b><br><br>Made with HARPA AI", 
288,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"I’m guessing the people who were checked didn’t happen to be baseball players, because our arms go way beyond 60 degrees haha", 
289,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Thanks so much bro 🗿🤝🏻🗿, 
290,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"Trying this one&#39;s now , and yeah lots of those do the workouts but when u see vids like this u realize u haven&#39;t been doing them 100% right", 
291,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,I had great shoulders and i make all those exercicies but never think about..., 
292,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"&quot;I may be wrong about all this in a few years from now&quot;<br>regardless, your physique proves your point XD", 
293,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Marcus Smith is half Philippine 💪, 
294,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,My prediction is this dude is going places...., 
295,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,Thumbnail is literally a posing difference smh, 
296,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,I have been going to the gym for over 13 years and im in great shape. I dont even know why Im watching these videos, 
297,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"These are the workouts that im been doing. But other exercises that im doing are doing good too, i donr feel pain after workout, unlike before. There are many ways of exercise to your delts, BUT you must do it right, and that is the important.  I like this video, the fact that he&#39;s using a scientific test on this kind of exercises for delts.💪😊💪", 
298,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"is there research on what is minimum volume of exercise needed to build muscle. 1set, 5 set etc?", 
299,UCERm5yFZ1SptUEU4wZ2vJvw,ufrFCjERMDc,"The ding noise you use in the video is the same as a iphone text message, its very annoying/jarring as an accenting sound effect when its conditioned to be a standard alert noise", 
300,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Watch this video next to see me track down an ex-YouTube Employee and get them to reveals how to get more views in 2023<br> <a href=""https://www.youtube.com/watch?v=tMhSoMffHqg&amp;list=PL3ofSMAYh8bsWmcxENO2v5e3rLW1nzG-k&amp;index=3"">https://www.youtube.com/watch?v=tMhSoMffHqg&amp;list=PL3ofSMAYh8bsWmcxENO2v5e3rLW1nzG-k&amp;index=3&amp;ab_channel=GrowYourGamingChannel</a><br><br><br><br><br>...But watch it AFTER you&#39;ve finished watching this video because you don&#39;t want to miss any crucial info...  Oh yeah, and I don&#39;t want you to ruin my Average View Duration :D <br><br>👉 Also, want me to help you reach your first 1000 loyal subscribers? If so, check out my Four-Digit Challenge: <a href=""https://link.growyourgamingchannel.com/EFyK"">https://link.growyourgamingchannel.com/EFyK</a>", 
301,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,My shorts have zero views 😂🚀, 
302,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I just started my art channel. Going to follow these tips., 
303,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Bruv, please, these are just stats. You are not teaching how to crack the algorithm like ur title. You are teaching facts... TY for 14,5 minutes learning essentially nothing helpful.", 
304,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Love this! Thanx, 
305,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I disagree with this. Based on my personal experience I can see that the algo is pushing content onto me that it selected that I make a point of skipping and yet it keeps sending me not only the same type of content but even the videos that I specifically asked it to not show me. The truth is, nobody understands the YouTube algo and if someone says they do, I can find data that will debunk it. Now when it comes to Paddy Galloway, he himself has never and would never work with small channels because he knows, it&#39;s an uphill battle. Pretty much anybody with an analytical mind can pull off what he did with huge channels that have a much greater margin of error and can afford to experiment because they make YouTube so much money that it will continue to push their content anyway. So far, there has been nobody who could prove that they could grow a channel super fast starting from scratch and those that tried, failed. YouTube is full of examples of creators who despite being successful now failed to replicate their own success on other channels without leveraging their existing connections, links, name, etc...", 
306,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Hey if you need help im here just let me know yall ❤, 
307,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I Subbed and then you said cricket was shit so unsubbed, 
308,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I have 60% swipe away, 
309,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,i always post shorts 2-3am is this bad? i’m wondering if my views aren’t as good as they should be, 
310,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,The intro is copy paste to chat gpt 😂, 
311,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"He analyzed 5500k shorts only to get 27k views on his own shorts.....if you&#39;re watching this, you have been fooled😂😂😂😂", 
312,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"To the person reading this… don’t give up, keep uploading, we got this! 💪🏻", 
313,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,jonny razer, 
314,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Gotta appreciate the effort people put into finding these statistics, 
315,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I may also have tricks for you guys, 
316,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I&#39;ve done youtube for almost 6 years and still just little over 700 subs. I started doing shorts about 2 weeks ago and i noticed immediate small growth there. Now i wish i had started doing those earlier cause i have weird combination of a-hole jokes, games and movies. It&#39;s easier to show in shorts that the entertainment is kinda the main thing i aim for.", 
317,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,My short have 2.4 k veiw all time all shorts same why, 
318,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I have a short with 87% viewed vs swiped away percentage, 22 seconds average watch time, 132.5% percentage watched, and it’s been 4 months and it has 730000 views, still getting views", 
319,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Shorts really help. Keep uploading authentic content that’s interesting to watch and unique. Subs and views will come along. Be patient! 😊, 
320,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I&#39;ve just posted my first ever video - my entrepreneur journey so far! Football player &gt; 4 X brands sold &gt; now VC backed software founder. <br><br>Would love your thoughts., 
321,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,thank you for this, 
322,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,this helped me alotr ngl thanks bro, 
323,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Just trying to share my interests and enjoy the ride. If Subs come then great! If not that&#39;s cool too., 
324,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Keep making videos and don’t give up!, 
325,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,your own add was on your video LOL, 
326,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Very cool. Thank you., 
327,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Hi guys, i just started my youtube journey a week ago. I put a lot of effort to upload 2 times a day, but my videos don&#39;t pass 3 views. Could anyone give me tips on what to improve?", 
328,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I feel like this is a rather no brainer, make content that gets longer viewer duration with youtube shorts that are long in duration.  What would be incredibly valuable information is how to create a hook to maintain that view duration to the 50-60 second range.", 
329,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Had no idea you could export the data! Unreal, thanks", 
330,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I actually get more views on shorts than on my TikTok which is weird, 
331,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thank you @Marcus-Jones for such a valuable content ❤, 
332,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,All my videos are 100% avd. I get like 15 subs a short but my long shorts so dumpster juice. I can get 10k views on majority of my shorts but haven’t seen more, 
333,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,im not taking that baseball slander, 
334,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"<a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=213"">3:33</a> is that @JonnyRaZeR &#39;s youtube account? I recognize that profile picture...", 
335,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I&#39;m not monetized yet - my long form videos still need work for views but the Shorts have enabled me to at least get a descent amount of Subs. focusing on Disney content. I also learned that crossing over from Shorts to your long form vids doesn&#39;t seem to be a thing., 
336,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,We just started our YT shorts channel this weekend thanks for the tips lets hope it helps, 
337,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Killer tutorial and information. Thanks! Liked and Subscribed., 
338,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Shorts are indeed working really great for me on my second channel. I mean, I am just small content creator and I work really hard (I also use a bit of Famester, but I honestly think that is a necessity nowadays). I just give all my videos small initial dose of views and likes, and that causes them to spread literally everywhere, bringing more and more organic views day after day.", 
339,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"<a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=480"">8:00</a> not sure it makes sense from YouTube perspective. For YouTube shorter shorts are more profitable because the ads are shown in between the shorts, not during them. So if a person watches a longer short it only takes away from the scrolling time when they see the ads. Maybe I don&#39;t understand something", 
340,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I got 2.9k views on my very first shorts and after that i got barely any views on other shorts. What is the reason?, 
341,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,It‘s hard to keep grindig😅<br>Good Video!, 
342,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Great video, thanks for sharing. I still find my two most successful videos in terms of VVSA and AVD are my two lowest viewed videos. Both are over 50 seconds in length, had VVSA over 80%, and AVD of 100% or greater, and yet youtube doesnt seem to show it in feeds. It&#39;s only a very new channel, but this doesn&#39;t make sense at this point.", 
343,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,You missed the most important aspect which is the &quot;Average Viewed Percentage (AVD)&quot;, 
344,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Amazing, 
345,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I want to be in algorithm, 
346,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Every time I learn something new about this business, I feel illuminated and courage to hold on to it til the very end.<br>Thanks Marcus..", 
347,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Trust me I was stuck at 5 subscribers for over a year but I didnt Give up and now I gain Hundreds Of subscribers in each month, 
348,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I really like the shorts, when I started my channel, I wasn’t able to get views and watch hour or subs, but now I am getting many and many. Things a day", 
349,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thousands? How do I get my first 10 subscribers?😂, 
350,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,thanks man :), 
351,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I agree shorts plays a significant role in gaining subscribers. I started my YouTube channel last year and I have over 64k : <a href=""https://youtube.com/@RandomVideos2022?si=BEhyrpHfdqKv2yrs"">https://youtube.com/@RandomVideos2022?si=BEhyrpHfdqKv2yrs</a>", 
352,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,i made a short with music background and text to read and to my surprise this format isn&#39;t powerful. people don&#39;t like to read., 
353,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Can you help me to break true love your vids, 
354,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,This information was much needed. Thanks a ton man! I guess this shorts channel is just too new for me to see the improvements that I want. Time to make more videos &amp; post consistently! 👍🏼, 
355,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,The fun part is getting a lot of girlfriends lol 🤣🤣🤣🤣, 
356,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Hey! First Time Commenter here,<br>just wanted to say how interesting it was that you were able to get<br>Johnny RaZer&#39;s analytics for this, do you still think with the way his channel is now<br>the rules still apply?", 
357,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,The glazing you put on jimmy is insane, 
358,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Thanks, I needed this!", 
359,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thanks 🙏, 
360,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Anyone here is trying to help each other grow?😊😊😊, 
361,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,My shorts allways drop of at ten thousand. Is there eneyone that can have a look at it and tell me what&#39;s happening. <br>Be very much appreciated 🙏, 
362,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Very good! 🎉, 
363,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,You are a very good data analyst 👍, 
364,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Hi, I&#39;m Polish guy and I create content for the USA. Can you tell me what time would be best for me to upload YouTube shorts? How often during the day should I do it if I want to monetize the channel quickly?", 
365,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,thanks for the help, 
366,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I’m hoping I can use shorts effectively this coming year, so I can get myself to 500 subs.<br><br>The hardest part is trying to get the good stuff to make into a short", 
367,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thanks, 
368,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Great, useful insights. Thank you.", 
369,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Hope everyone have a good day and GROW BIG for your channel!, 
370,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,How do I get different songs on one video, 
371,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Hi i have a question 🙋‍♂️ <br>usually im getting 1k+ views for my shorts videos but suddenly it stopped getting views. 😢, 
372,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,So what&#39;s the 73% Actually(in thumbnail)? Is it the critical point of watched vs swiped away rate?, 
373,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Ok tel me what did u learn from 2876th and 4357th u learnt and how they r different, 
374,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I’m stuck at 0 subs😭😭, 
375,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Color is another huge one. When you scroll slow it’ll show a lot of the same color palette in the shorts. When you speed up it’ll seek new color palettes to try and get you to slow down again in order to watch and engage., 
376,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,One thing may help. I found out one of my most best performing shorts are getting so much swept away so I thought it was abad indication. But I think its more because it was a looping short so people swiping away after the second becuase actually it has a retention rate on the biggning of the video of 150 %. So it may be had to be taken in concideration, 
377,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,New subscriber here! Your content has really helped me understand YouTube’s algorithm as a whole. Starting out I knew absolutely nothing and I’m finally starting to get a sense of direction thanks to you !, 
378,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I got 850 subscriber in 6 months through shorts. Its awesome, 
379,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Nice video 👍, 
380,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Hmm, I thought you were gonna put the third thumbnail? Why did you change it?", 
381,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Good advice, lets go ive got 💩 amount of views and subs but im trying and not giving up 👊🏽", 
382,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,I got nearly 2000 subscribers in my first four weeks from following the advice in this video, 
383,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Im still a small streamer but most of my views come from shorts! been trying certified times out😌, 
384,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"RUFF RUFF YESSIR,", 
385,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,If everyone that has commented subscribes to everyone else then who needs to study 😂, 
386,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"🎯 Key Takeaways for quick navigation:<br><br><a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s"">00:00</a> 🕵️ <b>Analyzed 5,500 YouTube shorts across 34 niches to decode the algorithm for viral success.</b><br><a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=99"">01:39</a> 📊 <b>Understanding YouTube Shorts algorithm from a viewer&#39;s perspective: initial random shorts to gauge engagement.</b><br><a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=183"">03:03</a> 🎥 <b>Longer shorts (50-60 seconds) tend to have higher average view duration, influencing algorithmic favor.</b><br><a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=534"">08:54</a> 🧐 <b>VVSA (Viewed vs. Swiped Away) is crucial; shorts with VVSA between 70-90 have the potential for higher views.</b><br><a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=713"">11:53</a> 💰 <b>Monetization: Shorts now earn more after proper monetization, but long-form videos still generate more revenue per view.</b><br><a href=""https://www.youtube.com/watch?v=ryZt5pc2O5s&amp;t=826"">13:46</a> 🔄 <b>Evaluate time invested, views, and potential revenue to decide between creating YouTube shorts or long-form videos.</b><br><br>Made with HARPA AI", 
387,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Thanks for posting the video. It&#39;s tough for new channels to gain attraction. 😢, 
388,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"video with money ammount in thumbnail + claiming something that gives so much money and nobody knows but its explained in the video + hiding some metrics (normally earnings) = fake clickbait.<br><br>THATS the secret to &quot;beat the algorythm&quot;, clickbait and lie to get views.<br>Hope youtube  will do something soon and start to ban this kind of channels that DONT GIVE ANYTHING GOOD TO THE PLATFORM.", 
389,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"Shorts are weird.  I had one video on tiktok that blew up over the summer and got 4M views.  I had posted it the same time on all my other platforms, and Youtube was the only place it didn&#39;t take off.  I didn&#39;t think anything of it, and just figured that the platforms all work differently with different viewer bases.<br><br>Then 2-3 weeks ago that short picked up traction, and gained over 1M views.  I&#39;m thankful for the new subscribers, now I just gotta figure out how to get them to watch my long form content.  Otherwise they&#39;re just subscribing for shorts, and I&#39;ll never hit monetization that way.", 
390,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,Success takes time, 
391,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"PRAY WE THE SMALL CREATORS MAKE IT, IT&#39;S HARD SOMETIMES BUT WILL NOT GIVE UP🙏", 
392,UCR5k7bm0qgpP7-QX1uIx7cQ,ryZt5pc2O5s,"I posted some shorts and some of them get 6-8 k views. Then when I post recently, I barely get any views. Like it won’t show up in the short feed. I really don’t know what my niche is. Sketch Comedy? Comedy?", 
